code,city,country,lat,lon
TUO,TAUPO,NEW ZEALAND,-38.740,176.084
N/A,ARDMORE,NEW ZEALAND,-37.030,174.973
CHC,CHRISTCHURCH,NEW ZEALAND,-43.489,172.532
CHT,CHATHAM ISLAND,NEW ZEALAND,-43.810,-176.457
DUD,DUNEDIN,NEW ZEALAND,-45.928,170.198
GIS,GISBORNE,NEW ZEALAND,-38.663,177.978
MON,GLENTANNER,NEW ZEALAND,-43.907,170.128
HKK,HOKITIKA,NEW ZEALAND,-42.714,170.985
HLZ,HAMILTON,NEW ZEALAND,-37.866,175.332
N/A,HASTINGS,NEW ZEALAND,-39.647,176.767
KKE,KERIKERI,NEW ZEALAND,-35.263,173.912
KAT,KAITAIA,NEW ZEALAND,-35.070,173.285
ALR,ALEXANDRA,NEW ZEALAND,-45.212,169.373
GTN,MOUNT COOK,NEW ZEALAND,-43.765,170.133
TEU,MANAPOURI,NEW ZEALAND,-45.533,167.650
MRO,MASTERTON,NEW ZEALAND,-40.973,175.634
NPL,NEW PLYMOUTH,NEW ZEALAND,-39.009,174.179
NSN,NELSON,NEW ZEALAND,-41.298,173.221
IVC,INVERCARGILL,NEW ZEALAND,-46.412,168.313
N/A,OHAKEA,NEW ZEALAND,-40.206,175.388
OAM,OAMARU,NEW ZEALAND,-44.970,171.082
PMR,PALMERSTON NORTH,NEW ZEALAND,-40.321,175.617
PPQ,PARAPARAUMU,NEW ZEALAND,-40.905,174.989
ZQN,QUEENSTOWN INTERNATIONAL,NEW ZEALAND,-45.021,168.739
ROT,ROTORUA,NEW ZEALAND,-38.109,176.317
N/A,WAIOURU,NEW ZEALAND,-39.446,175.658
TRG,TAURANGA,NEW ZEALAND,-37.672,176.196
TIU,TIMARU,NEW ZEALAND,-44.303,171.225
N/A,PUKAKI,NEW ZEALAND,-44.235,170.118
BHE,WOODBOURNE,NEW ZEALAND,-41.518,173.870
N/A,WEYDON,NEW ZEALAND,-77.883,166.650
WKA,WANAKA,NEW ZEALAND,-44.725,169.243
N/A,WIGRAM,NEW ZEALAND,-43.551,172.553
WHK,WHAKATANE,NEW ZEALAND,-37.921,176.914
WLG,WELLINGTON,NEW ZEALAND,-41.327,174.805
N/A,WAIROA,NEW ZEALAND,-39.007,177.407
N/A,WHENUAPAI,NEW ZEALAND,-36.788,174.630
WRE,WHANGAREI,NEW ZEALAND,-35.768,174.365
WSZ,WESTPORT,NEW ZEALAND,-41.738,171.581
WAG,WANGANUI,NEW ZEALAND,-39.962,175.025
HEA,HERAT,AFGHANISTAN,34.210,62.228
JAA,JALALABAD,AFGHANISTAN,34.399,70.499
KBL,KABUL,AFGHANISTAN,34.566,69.212
KDH,KANDAHAR,AFGHANISTAN,31.506,65.848
MMZ,MAIMAMA,AFGHANISTAN,35.934,64.759
MZR,MAZAR-I-SHARIF,AFGHANISTAN,36.707,67.209
N/A,SHINDAND,AFGHANISTAN,33.391,62.261
N/A,SHEBERGHAN,AFGHANISTAN,36.750,65.912
N/A,TALUQAN,AFGHANISTAN,36.775,69.532
UND,KUNDUZ,AFGHANISTAN,36.665,68.911
BAH,BAHRAIN,BAHRAIN,26.271,50.634
N/A,BAHRAIN,BAHRAIN,25.918,50.591
AHB,ABHA,SAUDI ARABIA,18.240,42.656
LEA,AL-AHSA,SAUDI ARABIA,25.284,49.486
ABT,EL-BAHA,SAUDI ARABIA,20.296,41.634
BHH,BISHA,SAUDI ARABIA,19.984,42.623
N/A,ABQAIQ,SAUDI ARABIA,25.911,49.591
DMM,DAMMAM,SAUDI ARABIA,26.471,49.798
DHA,DHAHRAN,SAUDI ARABIA,26.265,50.152
GIZ,GIZAN,SAUDI ARABIA,16.901,42.586
ELQ,GASSIM,SAUDI ARABIA,26.303,43.774
URY,GURIAT,SAUDI ARABIA,31.411,37.279
HAS,HAIL,SAUDI ARABIA,27.438,41.686
N/A,JUBAIL,SAUDI ARABIA,27.039,49.405
N/A,JEDDAH,SAUDI ARABIA,21.348,39.173
JED,JEDDAH,SAUDI ARABIA,21.679,39.156
HBT,KING KHALID MIL.CITY,SAUDI ARABIA,27.901,45.528
MED,MADINAH,SAUDI ARABIA,24.553,39.705
EAM,NEJRAN,SAUDI ARABIA,17.611,44.419
AQI,HAFR AL-BATIN,SAUDI ARABIA,28.335,46.125
N/A,PETROLINE 3,SAUDI ARABIA,25.174,47.488
N/A,PETROLINE 6,SAUDI ARABIA,24.710,44.964
N/A,PETROLINE 10,SAUDI ARABIA,24.107,41.036
N/A,RABIGH,SAUDI ARABIA,22.703,39.070
RAH,RAFHA,SAUDI ARABIA,29.626,43.491
RUH,RIYADH,SAUDI ARABIA,24.957,46.699
N/A,RASH MISHAB,SAUDI ARABIA,28.079,48.611
RAE,ARAR,SAUDI ARABIA,30.907,41.138
N/A,RAS TANURA,SAUDI ARABIA,26.723,50.031
SHW,SHARURAH,SAUDI ARABIA,17.467,47.121
AJO,AL-JOUF,SAUDI ARABIA,29.785,40.100
SLF,SULAYEL,SAUDI ARABIA,20.465,45.619
TUU,TABUK,SAUDI ARABIA,28.365,36.619
TIF,TAIF,SAUDI ARABIA,21.483,40.544
N/A,THUMAMAH,SAUDI ARABIA,25.214,46.641
N/A,RAS TANAJIB,SAUDI ARABIA,27.869,48.768
TUI,TURAIF,SAUDI ARABIA,31.692,38.731
N/A,WADI-AL-DAWASIR,SAUDI ARABIA,20.504,45.199
EJH,WEJH,SAUDI ARABIA,26.198,36.476
YNB,YENBO,SAUDI ARABIA,24.144,38.063
ABD,ABADAN,IRAN,30.365,48.233
N/A,DEZFUL,IRAN,32.434,48.398
N/A,AGHAJARI,IRAN,30.745,49.676
N/A,GACHSARAN,IRAN,30.337,50.828
QMJ,MASJED SOLEIMAN,IRAN,32.002,49.271
N/A,OMIDYEH,IRAN,30.835,49.535
MRX,BANDAR MAHSHAHR,IRAN,30.556,49.152
AWZ,AHWAZ,IRAN,31.337,48.762
N/A,ABUMUSA I.,IRAN,25.876,55.033
BUZ,BUSHEHR,IRAN,28.945,50.834
N/A,BASTAK,IRAN,27.212,54.318
N/A,GOLBANDI,IRAN,27.484,52.618
KIH,KISH ISLAND,IRAN,26.527,53.982
BDH,BANDAR LENGEH,IRAN,26.532,54.822
N/A,KHARK ISLAND,IRAN,29.259,50.324
N/A,SIRI ISLAND,IRAN,25.909,54.539
N/A,LAVAN ISLAND,IRAN,26.810,53.356
KSH,BAKHTARAN,IRAN,34.346,47.156
N/A,ABDANAN,IRAN,32.934,47.483
N/A,ILAM,IRAN,33.586,46.405
N/A,KHORRAM ABAD,IRAN,33.436,48.286
SDG,SANANDAJ,IRAN,35.247,47.007
N/A,DARAN,IRAN,32.929,51.561
N/A,ESFAHAN,IRAN,32.567,51.691
N/A,ESFAHAN,IRAN,32.751,51.862
N/A,SEPAH,IRAN,32.621,51.697
RAS,RASHT,IRAN,37.325,49.606
N/A,HAMADAN,IRAN,34.868,48.552
N/A,ARAK,IRAN,34.140,49.848
N/A,TEHERAN,IRAN,35.703,51.475
N/A,TEHERAN,IRAN,35.645,51.381
THR,TEHERAN,IRAN,35.689,51.313
N/A,GHAZVIN,IRAN,36.241,50.047
N/A,SEMNAN,IRAN,35.591,53.495
BND,BANDAR ABBAS,IRAN,27.218,56.378
N/A,JIROFT,IRAN,28.727,57.670
KER,KERMAN,IRAN,30.261,56.957
N/A,BAM,IRAN,29.084,58.450
N/A,BANDAR ABBAS,IRAN,27.158,56.172
N/A,GHESHM I.,IRAN,26.755,55.902
N/A,RAFSANJAN,IRAN,30.298,56.052
N/A,SIRJAN,IRAN,29.551,55.672
XBJ,BIRJAND,IRAN,32.896,59.276
N/A,SARAKHS,IRAN,36.501,61.065
N/A,EMAM SHAHR,IRAN,36.424,55.106
N/A,BOJNORD,IRAN,37.493,57.301
N/A,TABAS,IRAN,33.668,56.892
N/A,SHAHR ABAD,IRAN,37.628,56.173
N/A,KALALEH,IRAN,37.383,55.452
N/A,GORGAN,IRAN,36.909,54.402
N/A,MAHMOOD ABAD,IRAN,34.169,51.318
N/A,NOSHAHR,IRAN,36.663,51.465
RZR,RAMSAR,IRAN,36.910,50.679
N/A,DASHT-E-NAZ,IRAN,36.644,53.188
N/A,DARAB,IRAN,28.721,54.441
N/A,FASA,IRAN,28.892,53.723
N/A,JAHROM,IRAN,28.586,53.579
N/A,LAR,IRAN,27.674,54.381
N/A,ZARGHAN,IRAN,29.754,52.694
N/A,LAMERD,IRAN,27.371,53.189
SYZ,SHIRAZ,IRAN,29.539,52.589
N/A,ARDABIL,IRAN,38.326,48.424
N/A,MARAGHEH,IRAN,37.349,46.126
N/A,PARSABAD,IRAN,39.604,47.881
TBZ,TABRIZ,IRAN,38.133,46.235
N/A,ZANJAN,IRAN,36.774,48.360
AZD,YAZD,IRAN,31.905,54.276
N/A,ZABOL,IRAN,31.097,61.544
ZBR,CHAH BAHAR,IRAN,25.443,60.382
ZAH,ZAHEDAN,IRAN,29.476,60.906
N/A,IRAN SHAHR,IRAN,27.236,60.720
N/A,JASK,IRAN,25.653,57.799
AMM,AMMAN,JORDAN,31.722,35.993
ADJ,AMMAN,JORDAN,31.972,35.991
AQJ,AQABA,JORDAN,29.611,35.018
N/A,JERUSALEM,JORDAN,31.865,35.219
OMF,MAFRAQ,JORDAN,32.356,36.259
KWI,KUWAIT,KUWAIT,29.227,47.980
BEY,BEIRUT,LEBANON,33.813,35.489
N/A,KLEIAT,LEBANON,34.589,36.011
AUH,ABU DHABI,UNITED ARAB EMIRATES,24.433,54.651
AZI,ABU DHABI,UNITED ARAB EMIRATES,24.428,54.458
N/A,AL HAMRA,UNITED ARAB EMIRATES,24.074,52.463
N/A,JEBEL DHANA,UNITED ARAB EMIRATES,24.187,52.614
N/A,AL AIN,UNITED ARAB EMIRATES,24.262,55.609
N/A,ABU DHABI,UNITED ARAB EMIRATES,24.248,54.547
N/A,ARZANA,UNITED ARAB EMIRATES,24.780,52.560
N/A,DAS ISLAND,UNITED ARAB EMIRATES,25.146,52.874
N/A,ZIRKU,UNITED ARAB EMIRATES,24.861,53.078
DXB,DUBAI,UNITED ARAB EMIRATES,25.255,55.364
FJR,FUJEIRAH,UNITED ARAB EMIRATES,25.112,56.324
RKT,RAS AL KHAIMAH,UNITED ARAB EMIRATES,25.613,55.939
SHJ,SHARJAH,UNITED ARAB EMIRATES,25.328,55.517
KHS,KHASAB,OMAN,26.171,56.241
MSH,MASIRAH,OMAN,20.675,58.890
MCT,MUSCAT,OMAN,23.593,58.284
SLL,SALALAH,OMAN,17.039,54.091
N/A,SAIQ,OMAN,23.067,57.650
TTH,THUMRAIT,OMAN,17.666,54.024
N/A,BANNU,PAKISTAN,32.972,70.525
N/A,BAHAWALPURE,PAKISTAN,29.347,71.711
N/A,CHITRAL,PAKISTAN,35.886,71.801
N/A,DALBANDIN,PAKISTAN,28.875,64.404
N/A,DERA GHAZI KHAN,PAKISTAN,29.961,70.486
N/A,DERA ISMAIL KHAN,PAKISTAN,31.909,70.896
LYP,FAISALABAD,PAKISTAN,31.365,72.995
GWD,GWADAR,PAKISTAN,25.233,62.329
GIL,GILGIT,PAKISTAN,35.919,74.334
N/A,JACOBSBAD,PAKISTAN,28.284,68.449
N/A,JIWANI,PAKISTAN,25.068,61.805
KHI,KARACHI,PAKISTAN,24.906,67.161
HDD,HYDERABAD,PAKISTAN,25.318,68.366
N/A,KHUZDHAR,PAKISTAN,27.793,66.643
N/A,KHARAN,PAKISTAN,28.594,65.425
LHE,LAHORE,PAKISTAN,31.521,74.403
N/A,LAHORE,PAKISTAN,31.495,74.346
N/A,MANGLA,PAKISTAN,33.050,73.638
MFG,MUZAFFARABAD,PAKISTAN,34.338,73.508
N/A,MIANWALI,PAKISTAN,32.563,71.571
MJD,MOENJODARO,PAKISTAN,27.335,68.143
N/A,MIR PUR KHAS,PAKISTAN,25.683,69.073
N/A,MIRANSHAH,PAKISTAN,33.013,70.064
N/A,KARACHI,PAKISTAN,24.893,66.939
MUX,MULTAN,PAKISTAN,30.203,71.419
WNS,NAWABSHAH,PAKISTAN,26.219,68.390
N/A,NAUSHKI,PAKISTAN,29.538,66.022
N/A,OKARA,PAKISTAN,30.741,73.357
ORW,ORMARA,PAKISTAN,25.273,64.588
N/A,PARACHINAR,PAKISTAN,33.902,70.071
PJG,PANJGUR,PAKISTAN,26.954,64.132
PSI,PASNI,PAKISTAN,25.284,63.333
PEW,PESHAWAR,PAKISTAN,33.994,71.514
N/A,QASIM,PAKISTAN,33.561,73.032
UET,QUETTA,PAKISTAN,30.251,66.938
RYK,RAHIM YAR KHAN,PAKISTAN,28.385,70.280
ISB,ISLAMABAD,PAKISTAN,33.616,73.099
N/A,SHOREKOTE,PAKISTAN,30.758,72.282
N/A,RISALPUR,PAKISTAN,34.081,71.972
RAZ,RAWALA KOT,PAKISTAN,33.849,73.798
N/A,SKARDU,PAKISTAN,35.335,75.536
SKZ,SUKKUR,PAKISTAN,27.722,68.792
N/A,SARGODHA,PAKISTAN,32.049,72.665
SDT,SAIDU SHARIF,PAKISTAN,34.813,72.352
SUL,SUI,PAKISTAN,28.645,69.177
N/A,SAHIWAL,PAKISTAN,31.889,72.309
N/A,TERBELA,PAKISTAN,33.986,72.611
BDN,TALHAR,PAKISTAN,24.841,68.838
TRB,TURBO,COLOMBIA,25.986,63.030
N/A,WANA,PAKISTAN,32.305,69.569
PZH,ZHOB,PAKISTAN,31.358,69.463
SDA,BAGHDAD,IRAQ,33.262,44.234
BSR,BASRAH,IRAQ,30.549,47.662
ALP,ALEPPO,SYRIA,36.181,37.224
DAM,DAMASCUS,SYRIA,33.411,36.516
DEZ,DEIRE ZOR,SYRIA,35.285,40.176
N/A,KAMISHLI,SYRIA,37.024,41.194
LTK,LATAKIA,SYRIA,35.401,35.949
PMS,PALMYRA,SYRIA,34.557,38.317
DOH,DOHA,QATAR,25.261,51.565
PAQ,PALMER,USA,61.595,-149.089
BTI,BARTER ISLAND,USA,70.134,-143.577
BET,BETHEL,USA,60.780,-161.838
BIG,DELTA JUNCTION,USA,63.994,-145.721
N/A,BIG MOUNTAIN,USA,59.362,-155.257
BRW,BARROW,USA,71.285,-156.766
BTT,BETTLES,USA,66.915,-151.528
CDB,COLD BAY,USA,55.206,-162.724
N/A,CLEAR MEWS,USA,64.301,-149.120
CDV,CORDOVA,USA,60.492,-145.477
N/A,CAPE ROMANZOF,USA,61.780,-166.039
ADK,ADAK ISLAND,USA,51.878,-176.646
DLG,DILLINGHAM,USA,59.045,-158.503
ADQ,KODIAK,USA,57.750,-152.494
DUT,UNALASKA,USA,53.900,-166.543
EDF,ANCHORAGE,USA,61.251,-149.806
EHM,CAPE NEWENHAM,USA,58.647,-162.061
EIL,FAIRBANKS,USA,64.666,-147.101
ENA,KENAI,USA,60.573,-151.245
FAI,FAIRBANKS,USA,64.815,-147.856
FBK,FORT WAINWRIGHT,USA,64.837,-147.614
N/A,FORT RICHARDSON,USA,61.266,-149.653
GAL,GALENA,USA,64.736,-156.937
GKN,GULKANA,USA,62.155,-145.456
SGY,SKAGWAY,USA,59.460,-135.316
HOM,HOMER,USA,59.646,-151.476
ILI,ILIAMNA,USA,59.754,-154.911
UTO,INDIAN MOUNTAINS,USA,65.993,-153.704
JNU,JUNEAU,USA,58.355,-134.576
AKN,KING SALMON,USA,58.677,-156.649
KTN,KETCHIKAN,USA,55.356,-131.714
LUR,CAPE LISBURNE,USA,68.875,-166.110
MCG,MCGRATH,USA,62.953,-155.606
N/A,MIDDLETON ISLAND,USA,59.450,-146.309
MRI,ANCHORAGE,USA,61.214,-149.846
ANC,ANCHORAGE,USA,61.174,-149.996
ANN,ANNETTE ISLAND,USA,55.042,-131.572
OME,NOME,USA,64.512,-165.445
ORT,NORTHWAY,USA,62.961,-141.929
OTZ,KOTZEBUE,USA,66.884,-162.598
N/A,POINT BARROW,USA,56.578,-169.661
PML,PORT MOLLER,USA,59.011,-161.819
SCC,DEADHORSE,USA,70.195,-148.465
SIT,SITKA,USA,57.047,-135.361
SNP,ST. PAUL ISLAND,USA,57.167,-170.220
SVW,SPARREVOHN,USA,61.097,-155.574
SYA,SHEMYA,USA,52.712,174.114
TAL,TANANA,USA,65.174,-152.109
TNC,TIN CITY,USA,65.563,-167.922
TKA,TALKEETNA,USA,62.320,-150.094
TLJ,TATALINA,USA,62.894,-155.976
UNK,UNALAKLEET,USA,63.888,-160.799
VDZ,VALDEZ,USA,61.134,-146.248
AIN,FORT WAINWRIGHT,USA,70.613,-159.860
YAK,YAKUTAT,USA,59.503,-139.660
FYU,FORT YUKON,USA,66.571,-145.250
ROP,ROTA,MARIANA ISLANDS,14.174,145.243
SPN,SAIPAN,MARIANA ISLANDS,15.119,145.729
N/A,TYPHOON WARNING CTR,MARIANA ISLANDS,13.500,144.833
UAM,ANDERSEN,MARIANA ISLANDS,13.584,144.930
GUM,AGANA,MARIANA ISLANDS,13.484,144.797
TNI,WEST TINIAN,MARIANA ISLANDS,14.998,145.619
BKH,BARKING SANDS,USA,22.022,-159.787
HDH,DILLINGHAM,USA,21.579,-158.210
N/A,WHEELER AFB.,USA,21.483,-158.039
HNM,HANA,USA,20.796,-156.014
JHM,LAHANIA-KAPALUA,USA,20.963,-156.674
KOA,KONA,USA,19.739,-156.046
LIH,LIHUE,USA,21.976,-159.339
MKK,MOLOKAI,USA,21.153,-157.096
MUE,KAMUELA,USA,20.001,-155.668
NGF,KANEOHE BAY,USA,21.449,-157.768
HNL,HONOLULU,USA,21.316,-157.927
LNY,LANAI,USA,20.786,-156.951
OGG,KAHULUI,USA,20.899,-156.431
BSF,BRADSHAW FIELD,USA,19.760,-155.554
ITO,HILO,USA,19.720,-155.049
UPP,OPOLU,USA,20.265,-155.860
JON,JOHNSTON ISLAND,JOHNSTON ATOLL,16.729,-169.534
1Z8,ENIWETOK ISLAND,MARSHALL ISLANDS,11.341,162.328
MAJ,MAJURO,MARSHALL ISLANDS,7.065,171.272
N/A,KWAJALEIN,MARSHALL ISLANDS,9.397,167.471
KWA,KWAJALEIN,MARSHALL ISLANDS,8.720,167.731
CXI,KIRITIMATI,KIRIBATI,1.986,-157.350
MDY,MIDWAY,MIDWAY ISLAND,28.201,-177.381
OLI,OLIKTOK POINT,USA,70.499,-149.879
PIZ,POINT LAY,USA,69.733,-163.005
TKK,CHUUK,MICRONESIA,7.462,151.843
PNI,POHNPEI,MICRONESIA,6.985,158.209
ROR,BABELTHUAP,PALAU ISLAND,7.367,134.544
KSA,KOSRAE,MICRONESIA,5.357,162.958
YAP,YAP,MICRONESIA,9.499,138.082
KNH,CHINMEN,TAIWAN,24.432,118.359
PIF,PINGTUNG,TAIWAN,22.672,120.462
N/A,LONGTANG,TAIWAN,24.855,121.237
TTT,FENGNIN,TAIWAN,22.757,121.093
GNI,GREEN ISLAND,TAIWAN,22.674,121.458
N/A,TAOYUAN,TAIWAN,25.056,121.243
KHH,KAOHSIUNG,TAIWAN,22.575,120.351
CYI,CHIAYI,TAIWAN,23.462,120.393
TXG,CHUNG,TAIWAN,24.186,120.654
KYD,LANYU,TAIWAN,22.029,121.527
N/A,CHINGCHUAKANG,TAIWAN,24.264,120.621
MZW,MATSU,TAIWAN,26.224,120.002
TNN,TAINAN,TAIWAN,22.950,120.206
N/A,HSINCHU,TAIWAN,24.818,120.939
MZG,MAKUNG,TAIWAN,23.569,119.628
N/A,TAITUNG,TAIWAN,22.793,121.182
N/A,TSOYING,TAIWAN,22.705,120.281
N/A,PINGTUNG,TAIWAN,22.700,120.482
TSA,TAIPEI,TAIWAN,25.069,121.552
TPE,TAIPEI,TAIWAN,25.080,121.232
WOT,WANG AN,TAIWAN,23.371,119.494
HUN,HUALIEN,TAIWAN,24.023,121.618
NRT,TOKYO,JAPAN,35.765,140.386
MMJ,MATSUMOTO,JAPAN,36.167,137.923
N/A,HYAKURI,JAPAN,36.181,140.415
N/A,MINAMI TORI SHIMA,JAPAN,24.289,153.979
IWO,IWOJIMA,JAPAN,24.784,141.322
SHM,NANKI-SHIRAHAMA,JAPAN,33.662,135.364
N/A,KOHNAN,JAPAN,34.591,133.933
OBO,OBIHIRO,JAPAN,42.733,143.217
CTS,SAPPORO,JAPAN,42.775,141.692
HKD,HAKODATE,JAPAN,41.770,140.822
SPK,CHITOSE,JAPAN,42.794,141.666
MMB,MEMANBETSU,JAPAN,43.881,144.164
SHB,NAKASHIBETSU,JAPAN,43.577,144.960
SPK,SAPPORO,JAPAN,43.116,141.380
N/A,TOKACHI,JAPAN,42.890,143.158
WKJ,WAKKANAI,JAPAN,45.404,141.801
IKI,IKI,JAPAN,33.749,129.785
UBJ,YAMAGUCHI,JAPAN,33.930,131.279
TSJ,TSUSHIMA,JAPAN,34.285,129.330
MBE,MONBETSU,JAPAN,44.304,143.404
AKJ,ASAHIKAWA,JAPAN,43.671,142.447
RIS,RISHIRI ISLAND,JAPAN,45.242,141.186
N/A,ASHIYA,JAPAN,33.883,130.653
KUM,YAKUSHIMA,JAPAN,30.386,130.659
FUJ,FUKUE,JAPAN,32.666,128.833
FUK,FUKUOKA,JAPAN,33.586,130.450
TNE,TANEGASHIMA,JAPAN,30.547,130.950
KOJ,KAGOSHIMA,JAPAN,31.803,130.719
KMI,MIYAZAKI,JAPAN,31.877,131.448
N/A,NYUTABARU,JAPAN,32.084,131.452
OIT,OITA,JAPAN,33.479,131.737
KKJ,KITAKYUSHU,JAPAN,33.836,130.947
KMJ,KUMAMOTO,JAPAN,32.837,130.855
NGS,NAGASAKI,JAPAN,32.922,129.923
N/A,KANOYA,JAPAN,31.367,130.845
N/A,TSUIKI,JAPAN,33.685,131.041
ASJ,AMAMI,JAPAN,28.431,129.712
N/A,OKIERABU,JAPAN,27.425,128.701
TKN,TOKUNOSHIMA,JAPAN,27.836,128.881
N/A,FUKUI,JAPAN,36.143,136.224
N/A,GIFU,JAPAN,35.394,136.869
N/A,HAMAMATSU,JAPAN,34.750,137.703
KMQ,KANAZAWA,JAPAN,36.394,136.408
NGO,NAGOYA,JAPAN,35.255,136.924
OKI,OKI ISLAND,JAPAN,36.181,133.325
TOY,TOYAMA,JAPAN,36.648,137.187
N/A,YAIZU,JAPAN,34.813,138.298
HIJ,HIROSHIMA,JAPAN,34.435,132.922
OKJ,OKAYAMA,JAPAN,34.757,133.856
IZO,IZUMO,JAPAN,35.414,132.890
N/A,HOFU,JAPAN,34.034,131.549
YGJ,MIHO,JAPAN,35.492,133.236
N/A,IWAKUNI,JAPAN,34.144,132.236
KCZ,KOCHI,JAPAN,33.544,133.671
MYJ,MATSUYAMA,JAPAN,33.827,132.700
ITM,OSAKA,JAPAN,34.785,135.438
TTJ,TOTTORI,JAPAN,35.530,134.166
TKS,TOKUSHIMA,JAPAN,34.133,134.606
TAK,TAKAMATSU,JAPAN,34.214,134.016
N/A,OSAKA,JAPAN,34.596,135.603
N/A,OZUKI,JAPAN,34.045,131.052
AOJ,AOMORI,JAPAN,40.734,140.691
GAJ,YAMAGATA,JAPAN,38.412,140.371
N/A,HACHINOE,JAPAN,40.556,141.466
HNA,HANAMAKI,JAPAN,39.431,141.136
AXT,AKITA,JAPAN,39.616,140.219
MSJ,MISAWA,JAPAN,40.703,141.368
SDJ,SENDAI,JAPAN,38.139,140.917
N/A,MATSUSHIMA,JAPAN,38.405,141.219
N/A,SHONAI,JAPAN,38.812,139.787
N/A,ATSUGI,JAPAN,35.454,139.450
N/A,TATEYAMA,JAPAN,34.987,139.829
N/A,TOKYO,JAPAN,35.672,139.528
HAC,HACHIJOJIMA,JAPAN,33.115,139.786
N/A,IRUMA,JAPAN,35.841,139.410
N/A,KISARAZU,JAPAN,35.398,139.910
N/A,SHIMOFUSA,JAPAN,35.799,140.011
OIM,OSHIMA,JAPAN,34.784,139.361
MMY,MIYAKE JIMA,JAPAN,34.072,139.560
N/A,ZAMA,JAPAN,35.514,139.394
HND,TOKYO,JAPAN,35.552,139.779
OKO,YOKOTA,JAPAN,35.748,139.348
KWJ,KWANGJU,KOREA,35.126,126.810
KUB,KUNSAN,KOREA,35.904,126.616
N/A,MOKPO,KOREA,34.759,126.380
N/A,JHUNJU,KOREA,35.878,127.119
RSU,YEOSU,KOREA,34.840,127.615
N/A,CHUNCHON,KOREA,37.884,127.718
SHO,SOKCH'O,KOREA,38.148,128.601
KAG,KANGNUNG,KOREA,37.753,128.944
N/A,WONJU,KOREA,37.438,127.960
N/A,YANGKU,KOREA,38.061,128.669
CJU,CHEJU,KOREA,33.511,126.493
N/A,CHINHAE,KOREA,35.141,128.696
PUS,KIMHAE,KOREA,35.179,128.938
N/A,BUSAN,KOREA,35.171,129.129
N/A,SACHON,KOREA,35.088,128.070
USN,ULSAN,KOREA,35.593,129.352
N/A,PYONGTAEK,KOREA,36.961,127.033
SSN,SEOUL EAST,KOREA,37.446,127.114
OSN,OSAN,KOREA,37.091,127.029
GMP,SEOUL,KOREA,37.558,126.791
N/A,SUWON,KOREA,37.239,127.007
KPO,POHANG,KOREA,35.988,129.420
N/A,KYUNGJU,KOREA,35.856,129.211
TAE,TAEGU,KOREA,35.894,128.659
N/A,CHONGJU,KOREA,36.716,127.499
YEC,YECHON,KOREA,36.632,128.355
OKA,NAHA,JAPAN,26.196,127.646
N/A,IEJIMA,JAPAN,26.729,127.762
DNA,KADENA,JAPAN,26.356,127.767
ISG,ISHIGAKI,JAPAN,24.344,124.187
UEO,KUMEJIMA,JAPAN,26.363,126.714
MMD,MINAMI DAITO,JAPAN,25.846,131.263
MMY,MIYAKO,JAPAN,24.783,125.295
KTD,KITADAITO,JAPAN,25.948,131.321
SHI,SHIMOJISHIMA,JAPAN,24.827,125.145
RNJ,YORON,JAPAN,27.044,128.401
N/A,FUTEMA,JAPAN,26.274,127.756
OGN,YONAGUNI JIMA,JAPAN,24.467,122.978
MNL,MANILA,PHILIPPINES,14.509,121.019
N/A,CUBI NAS,PHILIPPINES,6.106,125.236
CEB,CEBU,PHILIPPINES,7.165,124.210
CGY,LADAG,PHILIPPINES,8.414,124.611
MNL,MANILA,PHILIPPINES,7.617,124.059
LGP,LEGAZPI,PHILIPPINES,7.828,123.460
N/A,ROMBLON,PHILIPPINES,6.058,125.096
N/A,SANGLEY POINT,PHILIPPINES,9.758,125.481
ZAM,ZAMBOANGA,PHILIPPINES,6.922,122.059
BAG,BAGUIO,PHILIPPINES,16.375,120.619
N/A,DAET,PHILIPPINES,14.129,122.980
N/A,FLORIDABLANCA,PHILIPPINES,14.986,120.493
N/A,LINGAYEN,PHILIPPINES,16.035,120.241
N/A,SAN JOSE,PHILIPPINES,12.361,121.046
N/A,IBA,PHILIPPINES,15.326,119.969
N/A,LIPA,PHILIPPINES,13.955,121.125
N/A,MAMBURAO,PHILIPPINES,13.208,120.605
N/A,NAGA,PHILIPPINES,13.585,123.271
N/A,BASCO,PHILIPPINES,20.452,121.980
N/A,JOSE PANGANIBAN,PHILIPPINES,14.293,122.646
N/A,VIGAN,PHILIPPINES,17.554,120.357
N/A,SAN FERNANDO,PHILIPPINES,16.596,120.303
N/A,TUGUEGARAO,PHILIPPINES,17.638,121.731
N/A,VIRAC,PHILIPPINES,13.578,124.206
N/A,MARINDUQUE,PHILIPPINES,13.361,121.825
N/A,CAUAYAN,PHILIPPINES,16.930,121.753
N/A,BAGABAG,PHILIPPINES,16.619,121.252
TAC,TACLOBAN,PHILIPPINES,11.227,125.028
BCD,BACOLOD,PHILIPPINES,10.643,122.929
N/A,CALBAYOG,PHILIPPINES,12.072,124.545
DGT,DUMAGUETE,PHILIPPINES,9.334,123.302
N/A,CATARMAN,PHILIPPINES,12.502,124.636
N/A,GUIUAN,PHILIPPINES,11.036,125.743
ILO,ILOILO,PHILIPPINES,10.713,122.545
KLO,KALIBO,PHILIPPINES,11.681,122.378
NOP,MASBATE,PHILIPPINES,10.308,123.979
